doc_id,site,url,title,date,raw_path,clean_path,n_chars,kw_hit,sim_max
95960170af89072a6a796dddb16cf133a4262274,president_ua,https://www.president.gov.ua/en/news/glava-derzhavi-obgovoriv-iz-prezidentom-litvi-ta-premyer-min-91825,"President Discussed Ukraine's EU Membership Path, Peace Summit, and Continued Defense Support with Lithuanian President and Estonian Prime Minister — Official website of the President of Ukraine",2024-07-10,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/95960170af89072a6a796dddb16cf133a4262274.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/95960170af89072a6a796dddb16cf133a4262274.txt,5202,True,0.35907823
8e0b4987aed4b7054c657c13f51d61c5f4dd5a11,president_ua,https://www.president.gov.ua/en/news/last?date-from=26-09-2023&date-to=26-09-2024&page=3,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/8e0b4987aed4b7054c657c13f51d61c5f4dd5a11.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/8e0b4987aed4b7054c657c13f51d61c5f4dd5a11.txt,6448,True,0.35905844
2dd4d46145b721ed932b38d4c0455cef25232439,president_ua,https://www.president.gov.ua/en/news/all?date-from=26-09-2023&date-to=26-09-2024&page=6,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/2dd4d46145b721ed932b38d4c0455cef25232439.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/2dd4d46145b721ed932b38d4c0455cef25232439.txt,6852,True,0.35905743
32c2341a775b6dcf92045c773ecae74dbe1b0e67,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-proviv-rozmovu-z-golovnim-radnikom-prezidenta-84589,Andriy Yermak had a phone call with Chief Advisor to President of Brazil — Official website of the President of Ukraine,2023-07-28,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/32c2341a775b6dcf92045c773ecae74dbe1b0e67.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/32c2341a775b6dcf92045c773ecae74dbe1b0e67.txt,4880,True,0.3590403
1f4d01f626a772c23aa859d1f0434d4e0efbd64e,president_ua,https://www.president.gov.ua/en/news/glava-derzhavi-zustrivsya-z-prezidentom-mediakorporaciyi-rad-89309,Head of State met with the President of the Radio Free Europe/Radio Liberty Media Corporation — Official website of the President of Ukraine,2024-03-03,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/1f4d01f626a772c23aa859d1f0434d4e0efbd64e.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/1f4d01f626a772c23aa859d1f0434d4e0efbd64e.txt,6399,True,0.35901147
c089ef78a98bb88ba04741618c32c3244d1cc343,president_ua,https://www.president.gov.ua/en/news/administration?date-from=26-09-2023&date-to=26-09-2024&page=7,News of the Presidential Office — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/c089ef78a98bb88ba04741618c32c3244d1cc343.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/c089ef78a98bb88ba04741618c32c3244d1cc343.txt,6904,True,0.35890532
1724b24a798ff6f8ab7c5682c99d81ec2cdc743d,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-proviv-telefonnu-rozmovu-z-andersom-fogom-rasm-93717,Andriy Yermak Had a Phone Call with Anders Fogh Rasmussen — Official website of the President of Ukraine,2024-10-08,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/1724b24a798ff6f8ab7c5682c99d81ec2cdc743d.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/1724b24a798ff6f8ab7c5682c99d81ec2cdc743d.txt,4898,True,0.35885456
8c5ef5fbf451a4763ffe1d77dbce08d3f8e8dcb1,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-u-vashingtoni-obgovoriv-iz-pomichnikom-prezide-91929,Andriy Yermak in Washington Discussed NATO Summit Preparations and Support for Ukraine with U.S. President's Assistant — Official website of the President of Ukraine,2024-07-12,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/8c5ef5fbf451a4763ffe1d77dbce08d3f8e8dcb1.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/8c5ef5fbf451a4763ffe1d77dbce08d3f8e8dcb1.txt,4580,True,0.3588306
e6960f9afc73fd2b3fce7d77a4527cc37e806cf1,president_ua,https://www.president.gov.ua/en/news/administration?date-from=25-09-2023&date-to=25-09-2024&page=7,News of the Presidential Office — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/e6960f9afc73fd2b3fce7d77a4527cc37e806cf1.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/e6960f9afc73fd2b3fce7d77a4527cc37e806cf1.txt,6942,True,0.35881868
bb56de20dc3be1abbd444d48f951575b408d500c,president_ua,https://www.president.gov.ua/en/news/all?date-from=25-09-2023&date-to=25-09-2024&page=3,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/bb56de20dc3be1abbd444d48f951575b408d500c.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/bb56de20dc3be1abbd444d48f951575b408d500c.txt,6280,True,0.35880214
e37d32b8c8b070a6f254619657250e97e6ce64c9,president_ua,https://www.president.gov.ua/en/news/igor-zhovkva-privitav-radnika-golovi-uryadu-pivnichnoyi-make-77029,Ihor Zhovkva congratulated the Foreign Affairs Advisor to the Prime Minister of North Macedonia on the start of negotiations on the country's accession to the EU — Official website of the President of Ukraine,2022-08-11,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/e37d32b8c8b070a6f254619657250e97e6ce64c9.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/e37d32b8c8b070a6f254619657250e97e6ce64c9.txt,6839,True,0.35879853
4d15e2e812e08d4fb9b2c1b852129e93f2cc409a,president_ua,https://www.president.gov.ua/en/news/administration?date-from=26-09-2023&date-to=26-09-2024&page=3,News of the Presidential Office — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/4d15e2e812e08d4fb9b2c1b852129e93f2cc409a.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/4d15e2e812e08d4fb9b2c1b852129e93f2cc409a.txt,7449,True,0.35869533
95d15bdcc35c67038444ac39732101e0f6b3974f,president_ua,https://www.president.gov.ua/en/news/glava-derzhavi-obgovoriv-iz-prezidentom-oae-iniciativu-grain-86641,"Head of State discusses Grain from Ukraine Initiative, situation in the Middle East with President of the UAE — Official website of the President of Ukraine",2023-10-27,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/95d15bdcc35c67038444ac39732101e0f6b3974f.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/95d15bdcc35c67038444ac39732101e0f6b3974f.txt,5180,True,0.35868058
02680c3fa3ba5694d8bd7c6ea46175bfe38cd3b7,president_ua,https://www.president.gov.ua/en/news/grupa-yermaka-makfola-obgovorila-z-predstavnikami-verhovnoyi-76697,Yermak-McFaul's group discussed strengthening sanctions against the Russian Federation with representatives of the Verkhovna Rada — Official website of the President of Ukraine,2022-08-11,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/02680c3fa3ba5694d8bd7c6ea46175bfe38cd3b7.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/02680c3fa3ba5694d8bd7c6ea46175bfe38cd3b7.txt,8105,True,0.35867152
f685250694f206f5b5b1919183fa51a07f9f3111,president_ua,https://www.president.gov.ua/en/news/olena-zelenska-v-intervyu-guardian-rozpovila-pro-stanovishe-75897,"In an interview with The Guardian, Olena Zelenska spoke about the situation of Ukrainian families during the war — Official website of the President of Ukraine",2022-06-21,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/f685250694f206f5b5b1919183fa51a07f9f3111.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/f685250694f206f5b5b1919183fa51a07f9f3111.txt,4796,True,0.35865733
a4d497be83037b231141378553c9e4e056c2e982,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-obgovoriv-iz-predstavnikami-gromadyanskogo-sus-92629,Andriy Yermak Discussed with Civil Society Representatives Strengthening Cooperation to Achieve the Most Important Goals for Ukraine — Official website of the President of Ukraine,2024-08-15,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/a4d497be83037b231141378553c9e4e056c2e982.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/a4d497be83037b231141378553c9e4e056c2e982.txt,5417,True,0.35864282
150036c763c484abe20d764122bbad1d33d4ea20,president_ua,https://www.president.gov.ua/en/news/civilizovanij-svit-maye-pokazati-rosiyi-sho-yij-ne-zijde-z-r-78209,Civilized world must show Russia that it will not get away with either attempted annexation or nuclear blackmail – Andriy Yermak in column for The Atlantic — Official website of the President of Ukraine,2022-10-01,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/150036c763c484abe20d764122bbad1d33d4ea20.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/150036c763c484abe20d764122bbad1d33d4ea20.txt,6951,True,0.35846424
f4b2cfc7ad8bed622ef24236858d6f7139882088,president_ua,https://www.president.gov.ua/en/news/dosit-miryati-rozvitok-ukrayini-politichnimi-kadenciyami-och-64725,"Enough of measuring the development of Ukraine by political terms, we expect a strategy of economic development until 2030 - President — Official website of the President of Ukraine",2022-04-24,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/f4b2cfc7ad8bed622ef24236858d6f7139882088.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/f4b2cfc7ad8bed622ef24236858d6f7139882088.txt,8479,True,0.3584046
773b528cb6fa72c3ea4330c12a966ac03d1bd2f2,president_ua,https://www.president.gov.ua/en/news/all?date-from=25-09-2023&date-to=25-09-2024&page=4,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/773b528cb6fa72c3ea4330c12a966ac03d1bd2f2.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/773b528cb6fa72c3ea4330c12a966ac03d1bd2f2.txt,6468,True,0.35834247
e1137182f270bbee052ed647e40e175132e3dd5c,president_ua,https://www.president.gov.ua/en/news/bez-deokupaciyi-krimu-ta-donbasu-ne-bude-spravzhnogo-stalogo-85305,"Without de-occupation of Crimea and Donbas, there will be no real lasting peace either in Ukraine or in Europe – Head of State at Ambrosetti Economic Forum — Official website of the President of Ukraine",2023-09-20,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/e1137182f270bbee052ed647e40e175132e3dd5c.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/e1137182f270bbee052ed647e40e175132e3dd5c.txt,6573,True,0.35827348
2dc787a49f2ab0b180b7a6b3cd1242a097fd2ce4,president_ua,https://www.president.gov.ua/en/news/globalnij-samit-miru-posilit-ukrayinu-diplomatichno-volodimi-89289,Global Peace Summit will strengthen Ukraine diplomatically – Volodymyr Zelenskyy — Official website of the President of Ukraine,2024-02-24,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/2dc787a49f2ab0b180b7a6b3cd1242a097fd2ce4.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/2dc787a49f2ab0b180b7a6b3cd1242a097fd2ce4.txt,5203,True,0.3581952
69031ef8bcbb4af322858c12342175553e869f21,president_ua,https://www.president.gov.ua/en/news/all?date-from=25-09-2023&date-to=25-09-2024&page=7,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/69031ef8bcbb4af322858c12342175553e869f21.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/69031ef8bcbb4af322858c12342175553e869f21.txt,6478,True,0.3581862
e2fca8998207bb557894cdb4c560389fa38eecf9,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-proviv-telefonnu-rozmovu-z-radnikom-prezidenta-87997,Andriy Yermak had a phone call with the National Security Advisor to the President of South Africa — Official website of the President of Ukraine,2023-12-27,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/e2fca8998207bb557894cdb4c560389fa38eecf9.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/e2fca8998207bb557894cdb4c560389fa38eecf9.txt,4573,True,0.35813504
c9502f1c19c258abc33cbe5d831873643f62fa44,president_ua,https://www.president.gov.ua/en/news/mi-ne-obminyuyemo-nashi-teritoriyi-na-bud-yake-chlenstvo-u-b-85141,We do not exchange our territories for any membership in any union - President of Ukraine — Official website of the President of Ukraine,2023-08-23,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/c9502f1c19c258abc33cbe5d831873643f62fa44.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/c9502f1c19c258abc33cbe5d831873643f62fa44.txt,5931,True,0.35810018
610a63164a3d0dca9b1298355ec312963609ff7e,president_ua,https://www.president.gov.ua/en/news/last?date-from=25-09-2023&date-to=25-09-2024&page=6,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/610a63164a3d0dca9b1298355ec312963609ff7e.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/610a63164a3d0dca9b1298355ec312963609ff7e.txt,6394,True,0.35794246
0bf6ea774891111c9e0768b1bf836ac12113db30,president_ua,https://www.president.gov.ua/en/news/diya-stane-odnim-iz-servisiv-provajderiv-vidbudovi-ukrayini-87837,"""Diia"" will become one of the service providers of the reconstruction of Ukraine – President Volodymyr Zelenskyy's speech at Diia Summit 2023 — Official website of the President of Ukraine",2023-12-19,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/0bf6ea774891111c9e0768b1bf836ac12113db30.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/0bf6ea774891111c9e0768b1bf836ac12113db30.txt,10170,True,0.35792786
1aa12926bda03c55b7dd60288717e89198cc2577,president_ua,https://www.president.gov.ua/en/news/ne-mozhna-buti-ostoron-zahistu-ukrayini-i-slava-vsim-nashim-87281,"We cannot stand aloof from Ukraine’s defense, and glory to all our people who understand this – address by the President of Ukraine — Official website of the President of Ukraine",2023-11-26,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/1aa12926bda03c55b7dd60288717e89198cc2577.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/1aa12926bda03c55b7dd60288717e89198cc2577.txt,6987,True,0.35783648
e1bce2304ed3b7ce941f0fad53187e73e81ba612,president_ua,https://www.president.gov.ua/en/news/all?date-from=26-09-2023&date-to=26-09-2024&page=2,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/e1bce2304ed3b7ce941f0fad53187e73e81ba612.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/e1bce2304ed3b7ce941f0fad53187e73e81ba612.txt,6138,True,0.35781664
0bcee0e99982d90b301af6a5ff63374f26e51adb,president_ua,https://www.president.gov.ua/en/news/all?date-from=25-09-2023&date-to=25-09-2024&page=6,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/0bcee0e99982d90b301af6a5ff63374f26e51adb.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/0bcee0e99982d90b301af6a5ff63374f26e51adb.txt,6643,True,0.35766208
38910eb022fcee0d47b061764a6965bed3744f76,president_ua,https://www.president.gov.ua/en/news/last?date-from=25-09-2023&date-to=25-09-2024&page=5,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/38910eb022fcee0d47b061764a6965bed3744f76.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/38910eb022fcee0d47b061764a6965bed3744f76.txt,7072,True,0.35765314
606c911218595bf99c036d9ab6988920b2d22867,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-proviv-onlajn-zustrich-iz-predstavnikami-grupi-86605,"Andriy Yermak holds video conference with representatives of The Elders, group of world leaders — Official website of the President of Ukraine",2023-10-26,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/606c911218595bf99c036d9ab6988920b2d22867.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/606c911218595bf99c036d9ab6988920b2d22867.txt,5937,True,0.35763773
03f2a60af391edef477e6fe50ab541c472f87f31,president_ua,https://www.president.gov.ua/en/news/administration?date-from=25-09-2023&date-to=25-09-2024&page=2,News of the Presidential Office — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/03f2a60af391edef477e6fe50ab541c472f87f31.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/03f2a60af391edef477e6fe50ab541c472f87f31.txt,7333,True,0.3575571
53f1761061b039a54810fcbe702b954c4bddb904,president_ua,https://www.president.gov.ua/en/news/last?date-from=25-09-2023&date-to=25-09-2024&page=3,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/53f1761061b039a54810fcbe702b954c4bddb904.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/53f1761061b039a54810fcbe702b954c4bddb904.txt,6710,True,0.35751995
729cf0f4a58781c3d7ba0e0c33233f1020e6bcff,president_ua,https://www.president.gov.ua/en/news/mi-virimo-sho-povaga-ta-pravo-nacij-na-bezpeku-j-samostijnij-89393,We believe that respect for every nation and the right of nations to security and independent choice of their destiny should be universal principles – address by President Volodymyr Zelenskyy at the opening of the Ukraine – South East Europe Summit — Official website of the President of Ukraine,2024-02-28,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/729cf0f4a58781c3d7ba0e0c33233f1020e6bcff.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/729cf0f4a58781c3d7ba0e0c33233f1020e6bcff.txt,9582,True,0.35747376
9ccd0b938edf67a874b833e29ece5103ae4123cc,president_ua,https://www.president.gov.ua/en/news/all?date-from=25-09-2023&date-to=25-09-2024&page=8,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/9ccd0b938edf67a874b833e29ece5103ae4123cc.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/9ccd0b938edf67a874b833e29ece5103ae4123cc.txt,6598,True,0.3574327
bbc464a3c2fd00354fc67502c8814f58656e9f39,president_ua,https://www.president.gov.ua/en/news/last?date-from=25-09-2023&date-to=25-09-2024&page=83,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/bbc464a3c2fd00354fc67502c8814f58656e9f39.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/bbc464a3c2fd00354fc67502c8814f58656e9f39.txt,6378,True,0.3573698
1c15f9661787f6fac2979713f9a9bdcd6e0f7676,president_ua,https://www.president.gov.ua/en/news/last?date-from=26-09-2023&date-to=26-09-2024&page=4,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/1c15f9661787f6fac2979713f9a9bdcd6e0f7676.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/1c15f9661787f6fac2979713f9a9bdcd6e0f7676.txt,6474,True,0.35730675
2e3aeeb108beb0f020e64c94e77e3ad2d88277c5,president_ua,https://president.gov.ua/en/news/glava-derzhavi-vidvidav-stabilizacijnij-punkt-de-nadayut-dop-84869,The Head of State visited the stabilization point where the defenders wounded in the Bakhmut sector are undergoing treatment — Official website of the President of Ukraine,2023-08-14,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/2e3aeeb108beb0f020e64c94e77e3ad2d88277c5.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/2e3aeeb108beb0f020e64c94e77e3ad2d88277c5.txt,5013,True,0.35728484
f355f8c76227679b11d230b80f4e0c1ac588eda1,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-pogovoriv-z-kardinalom-matteo-dzuppi-ta-podyak-87425,"Andriy Yermak spoke with Cardinal Matteo Zuppi, thanked him for returning illegally deported teenager to Ukraine — Official website of the President of Ukraine",2023-12-07,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/f355f8c76227679b11d230b80f4e0c1ac588eda1.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/f355f8c76227679b11d230b80f4e0c1ac588eda1.txt,4700,True,0.35724923
30a51c2e57f32186e517354255a2d287c285d476,president_ua,https://www.president.gov.ua/en/news/mi-povinni-vigrati-v-cij-bitvi-tomu-sho-v-nij-virishuyetsya-88241,"We must win this battle, as it determines the global attitude toward freedom – speech by the President of Ukraine at a special plenary session of the Riigikogu — Official website of the President of Ukraine",2024-01-11,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/30a51c2e57f32186e517354255a2d287c285d476.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/30a51c2e57f32186e517354255a2d287c285d476.txt,10352,True,0.3571326
681a2adba79988a5ceae0af43505368987536095,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-obgovoriv-z-chlenami-komitetu-z-rozvidki-palat-77885,Andriy Yermak and Members of the US House of Representatives Permanent Select Committee on Intelligence discussed further support for Ukraine in the war with the Russian Federation  — Official website of the President of Ukraine,2022-09-22,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/681a2adba79988a5ceae0af43505368987536095.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/681a2adba79988a5ceae0af43505368987536095.txt,6787,True,0.3570507
4c8fb3452f5416c64230259426ede3f39b71e062,president_ua,https://www.president.gov.ua/en/news/last?date-from=25-09-2023&date-to=25-09-2024&page=2,Current events — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/4c8fb3452f5416c64230259426ede3f39b71e062.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/4c8fb3452f5416c64230259426ede3f39b71e062.txt,6450,True,0.357004
0e81285881af46df6b2b5fe46c15da7873782ffd,president_ua,https://www.president.gov.ua/en/news/kerivnik-ofisu-prezidenta-proviv-telefonnu-rozmovu-z-radniko-85341,Head of President's Office had a telephone conversation with US President's national security advisor — Official website of the President of Ukraine,2023-09-20,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/0e81285881af46df6b2b5fe46c15da7873782ffd.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/0e81285881af46df6b2b5fe46c15da7873782ffd.txt,4905,True,0.3568555
cf47400a3138c0f5d099dbf4694c67834bea8b55,president_ua,https://www.president.gov.ua/en/news/andrij-yermak-obgovoriv-iz-poslom-indiyi-podalshu-robotu-v-m-85329,Andriy Yermak discusses further work within implementation of Ukrainian Peace Formula with Ambassador of India — Official website of the President of Ukraine,2023-09-20,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/cf47400a3138c0f5d099dbf4694c67834bea8b55.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/cf47400a3138c0f5d099dbf4694c67834bea8b55.txt,4527,True,0.35682946
dc12c151c38dc10aa4f335862931ffff80061407,president_ua,https://www.president.gov.ua/en/news/mi-zakladayemo-osnovu-arsenalu-vilnogo-svitu-vistup-preziden-85961,We are laying the foundation for the arsenal of the free world – speech by the President of Ukraine at the First International Defense Industries Forum — Official website of the President of Ukraine,2023-09-30,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/dc12c151c38dc10aa4f335862931ffff80061407.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/dc12c151c38dc10aa4f335862931ffff80061407.txt,11426,True,0.3568247
988fd905722f56408978761a3111920e5eb80393,president_ua,https://www.president.gov.ua/en/news/cerkva-maye-vpliv-na-suspilstvo-ta-lideriv-tomu-vazhlivij-di-90001,"President at the meeting with representatives of Protestant and Roman Catholic churches: The Church has influence on society and leaders, therefore, foreign dialogue is important — Official website of the President of Ukraine",2024-04-02,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/988fd905722f56408978761a3111920e5eb80393.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/988fd905722f56408978761a3111920e5eb80393.txt,6540,True,0.35680202
38306d63fd52dbb659245af5ed485881d0b68287,president_ua,https://www.president.gov.ua/en/news/all?date-from=26-09-2023&date-to=26-09-2024&page=184,All news — Official web site of the President of Ukraine,2024-09-25,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/38306d63fd52dbb659245af5ed485881d0b68287.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/38306d63fd52dbb659245af5ed485881d0b68287.txt,6620,True,0.35676393
4751ed052f4ee5ccdd08170c5c8b683dcec96130,president_ua,https://www.president.gov.ua/en/news/prezident-derzhavna-strategiya-z-reintegraciyi-donbasu-ta-kr-58121,"President: State strategy on reintegration of Donbas and Crimea must include transparency, consensus, realism and implementation of decisions — Official website of the President of Ukraine",2022-06-11,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/raw/president_ua/4751ed052f4ee5ccdd08170c5c8b683dcec96130.html,/Users/kotaroyonemaru/Desktop/batumi/project_batumi/corpus/data/clean/president_ua/4751ed052f4ee5ccdd08170c5c8b683dcec96130.txt,8460,True,0.35674
