doc_id,site,url,title,date,raw_path,clean_path,n_chars,year,month,quarter
a178e70bcc562b6adc39f7c56ab7cb608600c775,kremlin,http://en.kremlin.ru/events/president/news/67695,Interview with China Media Group • President of Russia,2022-02-03,,data/clean/russia/kremlin/a178e70bcc562b6adc39f7c56ab7cb608600c775.txt,11242.0,2022,2,2022Q1
87ad6a8fbc04c858748f18fb322808e84ed644a3,kremlin,http://en.kremlin.ru/events/president/news/67694,Article by Vladimir Putin ”Russia and China: A Future-Oriented Strategic Partnership“ for the Chinese News Agency Xinhua • President of Russia,2022-02-03,,data/clean/russia/kremlin/87ad6a8fbc04c858748f18fb322808e84ed644a3.txt,9746.0,2022,2,2022Q1
1944af848ac4220aba260321b3a7fee20260fada,kremlin,http://en.kremlin.ru/events/president/news/67702,Telephone conversation with British Prime Minister Boris Johnson • President of Russia,2022-02-02,,data/clean/russia/kremlin/1944af848ac4220aba260321b3a7fee20260fada.txt,983.0,2022,2,2022Q1
f3e2c2e8f43f85b0f51496d15a80660d28905c9e,kremlin,http://en.kremlin.ru/events/president/news/67701,Meeting with permanent members of Security Council • President of Russia,2022-02-02,,data/clean/russia/kremlin/f3e2c2e8f43f85b0f51496d15a80660d28905c9e.txt,2687.0,2022,2,2022Q1
27a02cdb6770f21b4f58e82a4b167a6b1ad815d1,kremlin,http://en.kremlin.ru/events/president/news/67700,"On February 4, Vladimir Putin will visit China and attend XXIV Olympic Winter Games’ opening ceremony • President of Russia",2022-02-02,,data/clean/russia/kremlin/27a02cdb6770f21b4f58e82a4b167a6b1ad815d1.txt,1171.0,2022,2,2022Q1
f1ffc84ff7a7e95919c1c0459136c8dc6f7f85f4,kremlin,http://en.kremlin.ru/events/president/news/67698,"On February 3, Vladimir Putin will hold talks with President of Argentina Alberto Fernandez • President of Russia",2022-02-02,,data/clean/russia/kremlin/f1ffc84ff7a7e95919c1c0459136c8dc6f7f85f4.txt,867.0,2022,2,2022Q1
ef9419786d86a2c39d89e10a91953a0edaeb9046,kremlin,http://en.kremlin.ru/events/president/news/67696,Presentation of state awards • President of Russia,2022-02-02,,data/clean/russia/kremlin/ef9419786d86a2c39d89e10a91953a0edaeb9046.txt,6389.0,2022,2,2022Q1
3f0d8f909d9bcdaf3379a873e0e2830880f6c251,kremlin,http://en.kremlin.ru/events/president/news/67688,Greetings to Russia’s Buddhists • President of Russia,2022-02-02,,data/clean/russia/kremlin/3f0d8f909d9bcdaf3379a873e0e2830880f6c251.txt,1147.0,2022,2,2022Q1
c8fe08eacf7c6f16c06738bbcf13a221458a67e8,kremlin,http://en.kremlin.ru/events/president/news/67693,Meeting with Patriarch Kirill of Moscow and All Russia • President of Russia,2022-02-01,,data/clean/russia/kremlin/c8fe08eacf7c6f16c06738bbcf13a221458a67e8.txt,2024.0,2022,2,2022Q1
285bb368c7b5830554b19be94c542d44b24d660d,kremlin,http://en.kremlin.ru/events/president/news/67691,Meeting with Prime Minister of Hungary Viktor Orban • President of Russia,2022-02-01,,data/clean/russia/kremlin/285bb368c7b5830554b19be94c542d44b24d660d.txt,1718.0,2022,2,2022Q1
9aa036a4e0007eb9602646d748b8350aebd9075b,kremlin,http://en.kremlin.ru/events/president/news/67690,News conference following Russian-Hungarian talks • President of Russia,2022-02-01,,data/clean/russia/kremlin/9aa036a4e0007eb9602646d748b8350aebd9075b.txt,25779.0,2022,2,2022Q1
27ff4c0bdab05fa55cc04d6c58adf86a8ef352a7,kremlin,http://en.kremlin.ru/events/president/news/67682,Talks with Prime Minister of Hungary Viktor Orban • President of Russia,2022-02-01,,data/clean/russia/kremlin/27ff4c0bdab05fa55cc04d6c58adf86a8ef352a7.txt,5246.0,2022,2,2022Q1
0d099474672ba1f8e5c6ba1e8bf0e37672a1d371,kremlin,http://en.kremlin.ru/events/president/news/67683,Telephone conversation with Prime Minister of Italy Mario Draghi • President of Russia,2022-02-01,,data/clean/russia/kremlin/0d099474672ba1f8e5c6ba1e8bf0e37672a1d371.txt,2071.0,2022,2,2022Q1
442dec81058ce0fe798d037944a4823073e8e4ce,kremlin,http://en.kremlin.ru/events/president/news/67685,Birthday greetings to singer and National Artist of the RSFSR Lev Leshchenko • President of Russia,2022-02-01,,data/clean/russia/kremlin/442dec81058ce0fe798d037944a4823073e8e4ce.txt,1011.0,2022,2,2022Q1
32184245890944f4ee527bbdafa02e0f540a6809,kremlin,http://en.kremlin.ru/events/president/news/67684,Greetings on the 75th anniversary of the Institute of Slavic Studies of the Russian Academy of Sciences • President of Russia,2022-02-01,,data/clean/russia/kremlin/32184245890944f4ee527bbdafa02e0f540a6809.txt,1501.0,2022,2,2022Q1
3bc28f9c4a7dbfe9f4cec9a292c3b49f74ed9d21,kremlin,http://en.kremlin.ru/events/president/news/67681,Greetings on the 90th anniversary of St Petersburg Dzhanelidze Research Institute of Emergency Medicine • President of Russia,2022-02-01,,data/clean/russia/kremlin/3bc28f9c4a7dbfe9f4cec9a292c3b49f74ed9d21.txt,1647.0,2022,2,2022Q1
d8022e52dd2053e357595dc8eb8c0f2237e443f9,kremlin,http://en.kremlin.ru/events/president/news/67678,Greetings on the 90th anniversary of Magnitogorsk Iron and Steel Works • President of Russia,2022-02-01,,data/clean/russia/kremlin/d8022e52dd2053e357595dc8eb8c0f2237e443f9.txt,1491.0,2022,2,2022Q1
306e524b9cc3d1ca19135f37b773393d15c2cb85,kremlin,http://en.kremlin.ru/events/president/news/67772,Talks with Federal Chancellor of Germany Olaf Scholz • President of Russia,2022-02-15,,data/clean/russia/kremlin/306e524b9cc3d1ca19135f37b773393d15c2cb85.txt,4016.0,2022,2,2022Q1
d50a07f7986a4e1539529606daaea81d8a98f7d4,kremlin,http://en.kremlin.ru/events/president/news/67770,"On February 16, Vladimir Putin will hold talks with President of Brazil Jair Bolsonaro • President of Russia",2022-02-15,,data/clean/russia/kremlin/d50a07f7986a4e1539529606daaea81d8a98f7d4.txt,813.0,2022,2,2022Q1
4d12b1ac5715352cfd703353c3a9f633fb9ee8d7,kremlin,http://en.kremlin.ru/events/president/news/67767,Meeting with Defence Minister Sergei Shoigu • President of Russia,2022-02-14,,data/clean/russia/kremlin/4d12b1ac5715352cfd703353c3a9f633fb9ee8d7.txt,2450.0,2022,2,2022Q1
9f61d6ea7198f65d8bbda3a9df5fd8fa461264c0,kremlin,http://en.kremlin.ru/events/president/news/67766,Meeting with Foreign Minister Sergei Lavrov • President of Russia,2022-02-14,,data/clean/russia/kremlin/9f61d6ea7198f65d8bbda3a9df5fd8fa461264c0.txt,9772.0,2022,2,2022Q1
3a60b3722252906507fe3a79fd7e3ad86c4a7bc9,kremlin,http://en.kremlin.ru/events/president/news/67763,"Congratulations to Alexei Chervotkin, Alexander Bolshunov, Denis Spitsov and Sergei Ustyugov on winning gold medals in the men’s 4x5 km cross-country relay at the 2022 Winter Olympics • President of Russia",2022-02-13,,data/clean/russia/kremlin/3a60b3722252906507fe3a79fd7e3ad86c4a7bc9.txt,1033.0,2022,2,2022Q1
29e2f98de570e8e2eb9a1cd5a28fb09bbab5d54c,kremlin,http://en.kremlin.ru/events/president/news/67769,Birthday greetings to figure skating coach Tatyana Tarasova • President of Russia,2022-02-13,,data/clean/russia/kremlin/29e2f98de570e8e2eb9a1cd5a28fb09bbab5d54c.txt,730.0,2022,2,2022Q1
c996b8837503d042b66387ddc6570a06a24b3b67,kremlin,http://en.kremlin.ru/events/president/news/67761,Briefing by Aide to the President Yury Ushakov following a telephone conversation between Vladimir Putin and Joseph Biden • President of Russia,2022-02-12,,data/clean/russia/kremlin/c996b8837503d042b66387ddc6570a06a24b3b67.txt,9581.0,2022,2,2022Q1
b473c24b089c6457c1cc4621e3fb8f8bf1931f2b,kremlin,http://en.kremlin.ru/events/president/news/67760,Telephone conversation with President of Belarus Alexander Lukashenko • President of Russia,2022-02-12,,data/clean/russia/kremlin/b473c24b089c6457c1cc4621e3fb8f8bf1931f2b.txt,704.0,2022,2,2022Q1
ee1a27fc49a9cc7a6d14e0cdcfe23e6fefd0f43c,kremlin,http://en.kremlin.ru/events/president/news/67759,Telephone conversation with President of France Emmanuel Macron • President of Russia,2022-02-12,,data/clean/russia/kremlin/ee1a27fc49a9cc7a6d14e0cdcfe23e6fefd0f43c.txt,2007.0,2022,2,2022Q1
f0695b3dce577eeed6236439d0c3e89dcf8d2e09,kremlin,http://en.kremlin.ru/events/president/news/67758,"Greetings to participants, organisers and guests of 40th nationwide mass ski race Lyzhnya Rosii • President of Russia",2022-02-12,,data/clean/russia/kremlin/f0695b3dce577eeed6236439d0c3e89dcf8d2e09.txt,1061.0,2022,2,2022Q1
a27c16b69400a4b0ba9714308abc995aa4768828,kremlin,http://en.kremlin.ru/events/president/news/67755,"Congratulations to Yulia Stupak, Natalya Nepryayeva, Tatyana Sorina and Veronika Stepanova on winning gold medals in women’s 4x5 cross-country relay at Beijing Olympic Winter Games • President of Russia",2022-02-12,,data/clean/russia/kremlin/a27c16b69400a4b0ba9714308abc995aa4768828.txt,1077.0,2022,2,2022Q1
004535c6928430b31ab1a7ca82b509639bf0f6eb,kremlin,http://en.kremlin.ru/events/president/news/67768,Birthday greetings to Ivan Dedov • President of Russia,2022-02-12,,data/clean/russia/kremlin/004535c6928430b31ab1a7ca82b509639bf0f6eb.txt,768.0,2022,2,2022Q1
a0b0fd19a01bc523d1e99ebe471240a18b7d9575,kremlin,http://en.kremlin.ru/events/president/news/67753,Meeting with permanent members of Security Council • President of Russia,2022-02-11,,data/clean/russia/kremlin/a0b0fd19a01bc523d1e99ebe471240a18b7d9575.txt,2412.0,2022,2,2022Q1
beeb986c8b2eabef412107e28d22b0f1ec62a5ab,kremlin,http://en.kremlin.ru/events/president/news/67749,Press statements following Russia-Kazakhstan talks • President of Russia,2022-02-10,,data/clean/russia/kremlin/beeb986c8b2eabef412107e28d22b0f1ec62a5ab.txt,15490.0,2022,2,2022Q1
b5671d014200d7313855efbfa0a718333a6a4797,kremlin,http://en.kremlin.ru/events/president/news/67748,Meeting with President of Kazakhstan Kassym-Jomart Tokayev • President of Russia,2022-02-10,,data/clean/russia/kremlin/b5671d014200d7313855efbfa0a718333a6a4797.txt,4716.0,2022,2,2022Q1
b763adcf0a53eaa915bb5ec39d6905e906d096ed,kremlin,http://en.kremlin.ru/events/president/news/67747,Congratulations on Diplomatic Worker’s Day • President of Russia,2022-02-10,,data/clean/russia/kremlin/b763adcf0a53eaa915bb5ec39d6905e906d096ed.txt,1734.0,2022,2,2022Q1
7b4cacb9be5ad0b40ee6d46b0a0cdc3462eb4817,kremlin,http://en.kremlin.ru/events/president/news/67743,Meeting of judges of general jurisdiction and arbitration courts • President of Russia,2022-02-09,,data/clean/russia/kremlin/7b4cacb9be5ad0b40ee6d46b0a0cdc3462eb4817.txt,5869.0,2022,2,2022Q1
9e92c13f2b8d2048bca1d294b236fd9a48dbe697,kremlin,http://en.kremlin.ru/events/president/news/67745,Congratulations on the 150th anniversary of State Historical Museum • President of Russia,2022-02-09,,data/clean/russia/kremlin/9e92c13f2b8d2048bca1d294b236fd9a48dbe697.txt,2020.0,2022,2,2022Q1
e201abb7949f9aa7f10322d58185415e4f8ff06f,kremlin,http://en.kremlin.ru/events/president/news/67744,Greetings on Civil Aviation Worker’s Day • President of Russia,2022-02-09,,data/clean/russia/kremlin/e201abb7949f9aa7f10322d58185415e4f8ff06f.txt,1625.0,2022,2,2022Q1
ab54549355ef76880e0b774c7fe80efc6d19fb5f,kremlin,http://en.kremlin.ru/events/president/news/67740,Meeting of Council for Science and Education • President of Russia,2022-02-08,,data/clean/russia/kremlin/ab54549355ef76880e0b774c7fe80efc6d19fb5f.txt,14993.0,2022,2,2022Q1
67d1a885e6d1ce01e769368cd4fe11d6c2b0ec0f,kremlin,http://en.kremlin.ru/events/president/news/67707,Meeting with Delovaya Rossiya members • President of Russia,2022-02-03,,data/clean/russia/kremlin/67d1a885e6d1ce01e769368cd4fe11d6c2b0ec0f.txt,3606.0,2022,2,2022Q1
9c5079f09b7b33b5629e6d8b4c7406abef126aa7,kremlin,http://en.kremlin.ru/events/president/news/67818,Telephone conversation with President of France Emmanuel Macron • President of Russia,2022-02-20,,data/clean/russia/kremlin/9c5079f09b7b33b5629e6d8b4c7406abef126aa7.txt,2119.0,2022,2,2022Q1
4ad3027a0e249ee7052e7a0f7d0fe45a98761219,kremlin,http://en.kremlin.ru/events/president/news/67816,Condolences to King Felipe VI of Spain • President of Russia,2022-02-19,,data/clean/russia/kremlin/4ad3027a0e249ee7052e7a0f7d0fe45a98761219.txt,562.0,2022,2,2022Q1
828985b6829734b3a1b03220b84c0519f17fe0e8,kremlin,http://en.kremlin.ru/events/president/news/67814,Strategic deterrence forces exercise • President of Russia,2022-02-19,,data/clean/russia/kremlin/828985b6829734b3a1b03220b84c0519f17fe0e8.txt,2152.0,2022,2,2022Q1
17a22dcda953928d74109e4f7dd0e82fc1d5b064,kremlin,http://en.kremlin.ru/events/president/news/67813,"Congratulations to Alexander Bolshunov, three-time Olympic champion, winner of mass start skiing race at XXIV Olympics in Beijing • President of Russia",2022-02-19,,data/clean/russia/kremlin/17a22dcda953928d74109e4f7dd0e82fc1d5b064.txt,971.0,2022,2,2022Q1
92fa2cc171d42e119ce8151a75084821c129de02,kremlin,http://en.kremlin.ru/events/president/news/67810,Vladimir Putin gave instructions to the Government and Emergencies Ministry • President of Russia,2022-02-18,,data/clean/russia/kremlin/92fa2cc171d42e119ce8151a75084821c129de02.txt,992.0,2022,2,2022Q1
e4c3973f4f0934000329a0478da865fcf772d521,kremlin,http://en.kremlin.ru/events/president/news/67809,News conference following Russian-Belarusian talks • President of Russia,2022-02-18,,data/clean/russia/kremlin/e4c3973f4f0934000329a0478da865fcf772d521.txt,24457.0,2022,2,2022Q1
1d0deb307c28a05c9654484d35c3e5896d2c9843,kremlin,http://en.kremlin.ru/events/president/news/67805,Russian-Belarusian talks • President of Russia,2022-02-18,,data/clean/russia/kremlin/1d0deb307c28a05c9654484d35c3e5896d2c9843.txt,4915.0,2022,2,2022Q1
db384b8eede94ee26b2eb1fa4799858a38d7bb4f,kremlin,http://en.kremlin.ru/events/president/news/67803,Meeting with permanent members of the Security Council • President of Russia,2022-02-18,,data/clean/russia/kremlin/db384b8eede94ee26b2eb1fa4799858a38d7bb4f.txt,2133.0,2022,2,2022Q1
3db0397f2361a9e9f5630bb582d6286219e81f84,kremlin,http://en.kremlin.ru/events/president/news/67804,Greetings on the opening of the conference marking the 300th anniversary of the State Heraldic Service and the 30th anniversary of its reinstatement • President of Russia,2022-02-18,,data/clean/russia/kremlin/3db0397f2361a9e9f5630bb582d6286219e81f84.txt,1457.0,2022,2,2022Q1
62e7bf8aedd5229d00edacf0849ab0c06f0ef444,kremlin,http://en.kremlin.ru/events/president/news/67797,Meeting on economic issues • President of Russia,2022-02-17,,data/clean/russia/kremlin/62e7bf8aedd5229d00edacf0849ab0c06f0ef444.txt,6683.0,2022,2,2022Q1
c451e6fd5ae2feb01ae5980db65b37ba0c51dcc9,kremlin,http://en.kremlin.ru/events/president/news/67801,Congratulations to Anna Shcherbakova on winning women’s figure skating event at 2022 Winter Olympics • President of Russia,2022-02-17,,data/clean/russia/kremlin/c451e6fd5ae2feb01ae5980db65b37ba0c51dcc9.txt,871.0,2022,2,2022Q1
9657c0ee9f590c69eec0800ac3d60e474229ff4b,kremlin,http://en.kremlin.ru/events/president/news/67798,Telephone conversation with Prime Minister of Japan Fumio Kishida • President of Russia,2022-02-17,,data/clean/russia/kremlin/9657c0ee9f590c69eec0800ac3d60e474229ff4b.txt,1179.0,2022,2,2022Q1
2b7218c0e005c288628ac95a7b7dc7cbae7e4f21,kremlin,http://en.kremlin.ru/events/president/news/67795,Expanded Interior Ministry Board meeting • President of Russia,2022-02-17,,data/clean/russia/kremlin/2b7218c0e005c288628ac95a7b7dc7cbae7e4f21.txt,13786.0,2022,2,2022Q1
1a475e1912eed61dfd3214bf85bd4afd1bf4a854,kremlin,http://en.kremlin.ru/events/president/news/67799,Greetings to TrudKrut Russian Student Construction Brigade Forum • President of Russia,2022-02-17,,data/clean/russia/kremlin/1a475e1912eed61dfd3214bf85bd4afd1bf4a854.txt,1510.0,2022,2,2022Q1
dd4b3c942f10072244c6428ab399292cb4acff8a,kremlin,http://en.kremlin.ru/events/president/news/67796,Greetings on opening of 15th International Winter Arts Festival in Sochi • President of Russia,2022-02-16,,data/clean/russia/kremlin/dd4b3c942f10072244c6428ab399292cb4acff8a.txt,1003.0,2022,2,2022Q1
742c82e6cef128e645597e89dfe1f909e359ef63,kremlin,http://en.kremlin.ru/events/president/news/67790,Expanded meeting of Emergencies Ministry Board • President of Russia,2022-02-16,,data/clean/russia/kremlin/742c82e6cef128e645597e89dfe1f909e359ef63.txt,8033.0,2022,2,2022Q1
d5757786d6d5cffb6ffc4c8236249bb198b1a7d7,kremlin,http://en.kremlin.ru/events/president/news/67789,Press statements following Russian-Brazilian talks • President of Russia,2022-02-16,,data/clean/russia/kremlin/d5757786d6d5cffb6ffc4c8236249bb198b1a7d7.txt,9477.0,2022,2,2022Q1
703b3163ab63eaa2fc4c94e52e8003cb81c4509b,kremlin,http://en.kremlin.ru/events/president/news/67778,Talks with President of Brazil Jair Bolsonaro • President of Russia,2022-02-16,,data/clean/russia/kremlin/703b3163ab63eaa2fc4c94e52e8003cb81c4509b.txt,2632.0,2022,2,2022Q1
61b51c12b9662316fb36a9f3584ae15990da2e2f,kremlin,http://en.kremlin.ru/events/president/news/67786,"On February 18, Vladimir Putin will hold talks with President of Belarus Alexander Lukashenko in Moscow • President of Russia",2022-02-16,,data/clean/russia/kremlin/61b51c12b9662316fb36a9f3584ae15990da2e2f.txt,533.0,2022,2,2022Q1
005fce5472e593451ceb01b818519bfce8e0d956,kremlin,http://en.kremlin.ru/events/president/news/67788,Greetings on opening of 10th Congress of Russian public organisation Young Guard of United Russia • President of Russia,2022-02-16,,data/clean/russia/kremlin/005fce5472e593451ceb01b818519bfce8e0d956.txt,1356.0,2022,2,2022Q1
e4e894f17f6f9694d04c3bc16499dd695f9dd221,kremlin,http://en.kremlin.ru/events/president/news/67918,Telephone conversation with President of France Emmanuel Macron • President of Russia,2022-03-06,,data/clean/russia/kremlin/e4e894f17f6f9694d04c3bc16499dd695f9dd221.txt,2927.0,2022,3,2022Q1
f15f2ff487924e2d7615362f6ff04d3649c4f3ef,kremlin,http://en.kremlin.ru/events/president/news/67917,Telephone conversation with President of Turkey Recep Tayyip Erdogan • President of Russia,2022-03-06,,data/clean/russia/kremlin/f15f2ff487924e2d7615362f6ff04d3649c4f3ef.txt,2694.0,2022,3,2022Q1
de69f42a1f804f6d47ce0541c5270187182e47fd,kremlin,http://en.kremlin.ru/events/president/news/67912,Executive Order on temporary procedure for meeting loan obligations to certain foreign creditors • President of Russia,2022-03-05,,data/clean/russia/kremlin/de69f42a1f804f6d47ce0541c5270187182e47fd.txt,2267.0,2022,3,2022Q1
21a924dd69f9f147b13cd5e4473fd9b969a53929,kremlin,http://en.kremlin.ru/events/president/news/67911,"Executive Order on entering into, residing in, and exiting Russia by foreign nationals from territories of LPR, DPR and Ukraine • President of Russia",2022-03-05,,data/clean/russia/kremlin/21a924dd69f9f147b13cd5e4473fd9b969a53929.txt,1797.0,2022,3,2022Q1
6a5f3e1dd64086f3d608de0ae126a40c3712fbb0,kremlin,http://en.kremlin.ru/events/president/news/67915,"Executive Order on additional guarantees to service members, persons serving in Russian National Guard and their families • President of Russia",2022-03-05,,data/clean/russia/kremlin/6a5f3e1dd64086f3d608de0ae126a40c3712fbb0.txt,1345.0,2022,3,2022Q1
2ba1cfbfc79196c87a9e06af6cd8bcf6010a8b15,kremlin,http://en.kremlin.ru/events/president/news/67914,Meeting with Prime Minister of Israel Naftali Bennett • President of Russia,2022-03-05,,data/clean/russia/kremlin/2ba1cfbfc79196c87a9e06af6cd8bcf6010a8b15.txt,659.0,2022,3,2022Q1
1d3c9a84804aabbc5fd857ef0d54b08e12c8d2a9,kremlin,http://en.kremlin.ru/events/president/news/67913,Meeting with female aircrew members of Russian airlines • President of Russia,2022-03-05,,data/clean/russia/kremlin/1d3c9a84804aabbc5fd857ef0d54b08e12c8d2a9.txt,21759.0,2022,3,2022Q1
883175ac3d8fc35f888fc1d750ed74db17c1a83c,kremlin,http://en.kremlin.ru/events/president/news/67908,Introducing criminal liability for public dissemination of deliberately misleading information under the guise of credible reports on the use of Russia’s Armed Forces • President of Russia,2022-03-04,,data/clean/russia/kremlin/883175ac3d8fc35f888fc1d750ed74db17c1a83c.txt,1879.0,2022,3,2022Q1
a9f62fb16b94158d0026701c53335e41f8fe2a7c,kremlin,http://en.kremlin.ru/events/president/news/67910,Introducing administrative liability for public actions aimed at discrediting Russia’s Armed Forces • President of Russia,2022-03-04,,data/clean/russia/kremlin/a9f62fb16b94158d0026701c53335e41f8fe2a7c.txt,1407.0,2022,3,2022Q1
9260ef2f9364c01dead8ad0d4c6322eca03e3760,kremlin,http://en.kremlin.ru/events/president/news/67909,Amendments introduced to legislation expanding the application of sanctions for violating Russian citizens’ rights • President of Russia,2022-03-04,,data/clean/russia/kremlin/9260ef2f9364c01dead8ad0d4c6322eca03e3760.txt,1544.0,2022,3,2022Q1
ea4ad1b382788a183c70e4def684cd93f73fc4fd,kremlin,http://en.kremlin.ru/events/president/news/67907,Telephone conversation with Federal Chancellor of Germany Olaf Scholz • President of Russia,2022-03-04,,data/clean/russia/kremlin/ea4ad1b382788a183c70e4def684cd93f73fc4fd.txt,3208.0,2022,3,2022Q1
2237bdab9a38f13b81fce3c3e273a81488b7c349,kremlin,http://en.kremlin.ru/events/president/news/67904,Flag-raising ceremony on Marshal Rokossovsky ferry • President of Russia,2022-03-04,,data/clean/russia/kremlin/2237bdab9a38f13b81fce3c3e273a81488b7c349.txt,13937.0,2022,3,2022Q1
c8257bee930490888f9ea572ae4f13290101232a,kremlin,http://en.kremlin.ru/events/president/news/67905,Telephone conversation with President of Belarus Alexander Lukashenko • President of Russia,2022-03-04,,data/clean/russia/kremlin/c8257bee930490888f9ea572ae4f13290101232a.txt,876.0,2022,3,2022Q1
395109167643b2fd3d54e09a0ccdcb22da199ae9,kremlin,http://en.kremlin.ru/events/president/news/67903,Meeting with Security Council permanent members • President of Russia,2022-03-03,,data/clean/russia/kremlin/395109167643b2fd3d54e09a0ccdcb22da199ae9.txt,9743.0,2022,3,2022Q1
71d5b166cbe9d0487dec7dad7a148157c5590293,kremlin,http://en.kremlin.ru/events/president/news/67901,Telephone conversation with Crown Prince of Saudi Arabia Mohammed bin Salman Al Saud • President of Russia,2022-03-03,,data/clean/russia/kremlin/71d5b166cbe9d0487dec7dad7a148157c5590293.txt,1181.0,2022,3,2022Q1
375382c9ae0f0e3a600d2d98a9ad1c8e8fb9b3ba,kremlin,http://en.kremlin.ru/events/president/news/67899,Greetings to Vahagn Khachaturyan on being elected President of Armenia • President of Russia,2022-03-03,,data/clean/russia/kremlin/375382c9ae0f0e3a600d2d98a9ad1c8e8fb9b3ba.txt,726.0,2022,3,2022Q1
4343b7621553ae20dd9f21ebf0410c18140c35eb,kremlin,http://en.kremlin.ru/events/president/news/67898,Telephone conversation with President of France Emmanuel Macron • President of Russia,2022-03-03,,data/clean/russia/kremlin/4343b7621553ae20dd9f21ebf0410c18140c35eb.txt,3256.0,2022,3,2022Q1
7f2b84e8a99a1e174c5ddb8452cfdba530106129,kremlin,http://en.kremlin.ru/events/president/news/67896,Telephone conversation with Prime Minister of Israel Naftali Bennett • President of Russia,2022-03-02,,data/clean/russia/kremlin/7f2b84e8a99a1e174c5ddb8452cfdba530106129.txt,1203.0,2022,3,2022Q1
6f5146a156ebcd9d2093304b90d7c6a8e5708e92,kremlin,http://en.kremlin.ru/events/president/news/67895,Telephone conversation with Prime Minister of India Narendra Modi • President of Russia,2022-03-02,,data/clean/russia/kremlin/6f5146a156ebcd9d2093304b90d7c6a8e5708e92.txt,1297.0,2022,3,2022Q1
67eb1550be58432cd6a6e34a5c8ada16fd480b77,kremlin,http://en.kremlin.ru/events/president/news/67893,Executive Order on measures to boost IT industry in Russia • President of Russia,2022-03-02,,data/clean/russia/kremlin/67eb1550be58432cd6a6e34a5c8ada16fd480b77.txt,1982.0,2022,3,2022Q1
380fe9f6f073d1d80894556c78e3b88d31207b98,kremlin,http://en.kremlin.ru/events/president/news/67953,Telephone conversation with Federal Chancellor of Germany Olaf Scholz • President of Russia,2022-03-09,,data/clean/russia/kremlin/380fe9f6f073d1d80894556c78e3b88d31207b98.txt,1098.0,2022,3,2022Q1
dbe473f614d323c56ec22cd785bd46f30bc701f1,kremlin,http://en.kremlin.ru/events/president/news/67952,Telephone conversation with President of Egypt Abdel Fattah el-Sisi • President of Russia,2022-03-09,,data/clean/russia/kremlin/dbe473f614d323c56ec22cd785bd46f30bc701f1.txt,1131.0,2022,3,2022Q1
21fd3ceef08df60a3427c96800bc5faa49ed3cc7,kremlin,http://en.kremlin.ru/events/president/news/67949,Meeting with Commissioner for Children's Rights Maria Lvova-Belova • President of Russia,2022-03-09,,data/clean/russia/kremlin/21fd3ceef08df60a3427c96800bc5faa49ed3cc7.txt,6274.0,2022,3,2022Q1
e94888dafd97bf34849beb4873e3c303824c4035,kremlin,http://en.kremlin.ru/events/president/news/67950,"Telephone conversation with African Union Chairperson, President of Senegal Macky Sall • President of Russia",2022-03-09,,data/clean/russia/kremlin/e94888dafd97bf34849beb4873e3c303824c4035.txt,1091.0,2022,3,2022Q1
1a4a0a2d21af2936d76156380bd3f1cd15db81f1,kremlin,http://en.kremlin.ru/events/president/news/67948,Executive Order on application of special economic measures in foreign economic policy to ensure Russia’s security • President of Russia,2022-03-09,,data/clean/russia/kremlin/1a4a0a2d21af2936d76156380bd3f1cd15db81f1.txt,2445.0,2022,3,2022Q1
ec5706a63dd3b78844dd1a792e89affa823a5210,kremlin,http://en.kremlin.ru/events/president/news/67939,Telephone conversation with Prime Minister of Israel Naftali Bennett • President of Russia,2022-03-08,,data/clean/russia/kremlin/ec5706a63dd3b78844dd1a792e89affa823a5210.txt,799.0,2022,3,2022Q1
636b9910b4fc21ba375106d722f8092a7aa1bd0b,kremlin,http://en.kremlin.ru/events/president/news/67937,Greetings to Russia’s women on International Women’s Day • President of Russia,2022-03-08,,data/clean/russia/kremlin/636b9910b4fc21ba375106d722f8092a7aa1bd0b.txt,3889.0,2022,3,2022Q1
974cde1cfc941462f8f5df6268eef324c2c60dae,kremlin,http://en.kremlin.ru/events/president/news/67936,Telephone conversation with European Council President Charles Michel • President of Russia,2022-03-07,,data/clean/russia/kremlin/974cde1cfc941462f8f5df6268eef324c2c60dae.txt,1390.0,2022,3,2022Q1
9440abb22a942a5d2631363a0dbb2c6a83f21f59,kremlin,http://en.kremlin.ru/events/president/news/67934,Telephone conversation with Prime Minister of India Narendra Modi • President of Russia,2022-03-07,,data/clean/russia/kremlin/9440abb22a942a5d2631363a0dbb2c6a83f21f59.txt,1725.0,2022,3,2022Q1
1bc56d24d922212a5c8b5aa92b017e0585baf77a,kremlin,http://en.kremlin.ru/events/president/news/67920,Executive Order awarding title of Hero of Russian Federation to Vladimir Zhoga • President of Russia,2022-03-06,,data/clean/russia/kremlin/1bc56d24d922212a5c8b5aa92b017e0585baf77a.txt,553.0,2022,3,2022Q1
ad3b464a001e8458b4fc9341df7842251c74cfcf,kremlin,http://en.kremlin.ru/events/president/news/67919,Telephone conversation with Prime Minister of Israel Naftali Bennett • President of Russia,2022-03-06,,data/clean/russia/kremlin/ad3b464a001e8458b4fc9341df7842251c74cfcf.txt,792.0,2022,3,2022Q1
